"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url"
"1005002613307336","https://ae04.alicdn.com/kf/S2f415b17acf64196bdcde230c9445386o.jpg",,"GEPRC Thinking P16 HD New Drone Camera Fpv Height Maintain Quadcopter RC Dron Toy Gift","USD 337.50","USD 280.12","17%","USD","8.0","USD 22.41","23","100.0%","https://s.click.aliexpress.com/e/_DEl7msr"
"1005001972073798","https://ae04.alicdn.com/kf/H9266cf873c8f4fc08d7dd9a2d3314d1dg.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/301103361312.mp4","E88 Mini Drone 1080P WiFi FPV HD 4K Dual Camera RC Drones Height Holding Mode Foldable Quadrotor Aircraft Helicopter Toy Gifts","USD 102.49","USD 102.49","0%","USD","7","USD 7.17","25","46.7%","https://s.click.aliexpress.com/e/_Dl0Wt0b"
"1005003748415714","https://ae04.alicdn.com/kf/Hc6ee8f0afe034d17aa915f90de2cd210b.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/343498566646.mp4","SU-35 Drone Radio Control Airplane 2.4G RC Plane Glider With Remote Hand Throwing Foam Electric Remote Control Airplane Kid Gift","USD 27.09","USD 19.78","27%","USD","8.0","USD 1.58","310","90.6%","https://s.click.aliexpress.com/e/_Dmvz3U7"
"1005003290944680","https://ae04.alicdn.com/kf/Sa962dbfb2cef49d09e14a1c1d81d8690O.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/328119670140.mp4","New KY910 Mini Drone 4K Professional HD Dual Camera 2.4G Wifi FPV Foldable RC Quadcopter Aerial Photography Aircraft","USD 58.17","USD 30.25","48%","USD","7","USD 2.12","42","81.3%","https://s.click.aliexpress.com/e/_DmW23k3"
"4001296539890","https://ae04.alicdn.com/kf/H15d304c6fae74423bd9c771678b0d8b4w.jpg",,"EMAX Tinyhawk II Freestyle 115mm 2.5 inch F4 5A ESC FPV Racing RC Drone RTF / BNF Version with Remote Control / Fpv Goggle","USD 63.00","USD 30.87","51%","USD","8.0","USD 2.47","29","72.5%","https://s.click.aliexpress.com/e/_Dkv4Nnp"
"1005004291356558","https://ae04.alicdn.com/kf/S02f566b9f07840a68840c96684ac9c49s.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100034476522.mp4","Drone Filter For DJI Mini 3 Pro Neutral Density Polar Camera Accessories UV CPL ND NDPL64/8/16/32/1000 Mini 3 Pro Filter","USD 15.42","USD 9.41","39%","USD","8.0","USD 0.75","207","95.1%","https://s.click.aliexpress.com/e/_DBsRWsB"
"1005002382690946","https://ae04.alicdn.com/kf/S4f780d3f2f22437495c83f1055445cc8v.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/304501445146.mp4","SHAREFUNBAY S89 Pro Rc Mini Drone 4k Profesional HD Dual Camera Fpv Drones With Camera Hd 4k Rc Helicopters Quadcopter Toys","USD 54.26","USD 18.45","66%","USD","7","USD 1.29","874","96.2%","https://s.click.aliexpress.com/e/_DlO8vLD"
"1005003778148587","https://ae04.alicdn.com/kf/S6ade9a6440264f929b8b7729328d0edb6.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/320166614737.mp4","KAI ONE MAX GPS Obstacle Avoidance 4K Drone Professional 8K HD Dual Camera 3 Axis Gimbal Brushless RC Foldable Quadcopter Gifts","USD 296.81","USD 154.34","48%","USD","7","USD 10.80","76","96.6%","https://s.click.aliexpress.com/e/_DBd4Vz9"
"1005002882657549","https://ae04.alicdn.com/kf/S8d6a16fad3bd4eacba58aae0b8fbb910z.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/316440883059.mp4","2.4G Glider RC drone SU35 Fixed wing airplane Hand Throwing foam dron Electric Remote Control Outdoor RC Plane toys for boys F22","USD 8.03","USD 4.82","40%","USD","7","USD 0.34","31","85.0%","https://s.click.aliexpress.com/e/_DmUsjBt"
"1005001474324797","https://ae04.alicdn.com/kf/Sc60eef748ef147e29973e39bc36b75a0B.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/282275012334.mp4","SJRC F11 / F11S 4K Pro GPS Drone 5G Wifi FPV HD Camera 2 Axis Gimbal 50X Zoom Professional Quadcopter RC Dron VS SG906 Pro2 Max","USD 403.31","USD 201.65","50%","USD","7","USD 14.12","30","93.3%","https://s.click.aliexpress.com/e/_DeOaZ8x"
