"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url"
"1005003486760409","https://ae04.alicdn.com/kf/H88bfe4bb1ddd4dbb89c35601e0ea8e70H.jpg",,"2Pcs Wltoys K989 K969 K979 284131 RC Car1/28 Mosquito Car General Metal PO Fitting Gear Box","USD 8.50","USD 7.65","10%","USD","7","USD 0.54","34","96.7%","https://s.click.aliexpress.com/e/_DkVfORz"
"1005002064474560","https://ae04.alicdn.com/kf/S454f7a188ebc470ab38471220bd892adA.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/268342189205.mp4","XKJ 2022 New E88 Pro Drone With Wide Angle HD 4K 1080P Dual Camera Height Hold Wifi RC Foldable Quadcopter Dron Gift Toy","USD 39.70","USD 20.64","48%","USD","7","USD 1.44","44","77.5%","https://s.click.aliexpress.com/e/_DcH4ijz"
"1005004026786638","https://ae04.alicdn.com/kf/Sf13595a456494ca6ab9fff6f268e1edci.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100022830526.mp4","Rc Simulate Crane Model Toys For Kids Lift Construction Engineering Trucks Car Remote Control Alloy Transporter Children Toy","USD 43.05","USD 30.13","30%","USD","7","USD 2.11","31","90.0%","https://s.click.aliexpress.com/e/_DCRLyMR"
"4000201211508","https://ae04.alicdn.com/kf/Hcf25478b176d4dc2a5e6b292119db4f0e.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/299518472066.mp4","RC Electric Airplane Remote Control Plane RTF Kit EPP Foam 2.4G Controller 150 Meters Flying Distance Aircraft Global Hot Toy","USD 46.19","USD 23.09","50%","USD","7","USD 1.62","29","90.0%","https://s.click.aliexpress.com/e/_DdAxGUP"
"1005002136054047","https://ae04.alicdn.com/kf/Hd14484175a804e8886e8aa85f38165fah.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/298091638923.mp4","A800 4CH Stabilization RC Airplane 780mm 3D6G System Fixed Wing Push-Speed Throwing Wingspan Plane Foam Glider Toys for boys","USD 103.30","USD 68.18","34%","USD","7","USD 4.77","23","92.0%","https://s.click.aliexpress.com/e/_DDmatSR"
"1005003463835514","https://ae04.alicdn.com/kf/Sb2799bcf204a48de83321eec74429fe4A.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100068517074.mp4","Rc Boat 2.4G High Speed 20km/h Remote Control Speed Boat Rechargeable Waterproof Anti-collision Protection Toys for Children","USD 26.78","USD 19.28","28%","USD","8.0","USD 1.54","58","91.1%","https://s.click.aliexpress.com/e/_DEBZL31"
"1005002757102293","https://ae04.alicdn.com/kf/H383595c49c34453fbd9ff4af9b5e72771.jpg",,"RC Boat Aluminium Alloy Brand 75mm Metal Suction Water Rudder for Remote Control RC Boats CNC Parts","USD 6.55","USD 4.13","37%","USD","7","USD 0.29","23","97.1%","https://s.click.aliexpress.com/e/_DmNjMI3"
"1005003474140435","https://ae04.alicdn.com/kf/S4d9b1dcbcb9f4cd5911b32e82bc017cfb.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/333383409472.mp4","25 KM/H RC Boat 2.4 Ghz High Speed Racing Speedboat Remote Control Ship Water Game Kids Toys Children Gift","USD 54.49","USD 27.24","50%","USD","7","USD 1.91","124","89.0%","https://s.click.aliexpress.com/e/_DcfPy3l"
"1005003745283064","https://ae04.alicdn.com/kf/H21f819bcb4be4a1a86821621ce7b89afO.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/334663765179.mp4","RC Plane SU-35 RC Remote Glider Wingspan Radio Control Drones Airplanes RTF UAV Xmas Children Gift Assembled Flying Model Toys","USD 54.26","USD 32.56","40%","USD","7","USD 2.28","48","null%","https://s.click.aliexpress.com/e/_DC7cQW3"
"1005003653579649","https://ae04.alicdn.com/kf/H782f14810e684f128d9d101acc9fb27bv.png","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/337019416692.mp4","Send Battery RC Plane SU-35 RC Remote Glider Wingspan Radio Control Drones Airplanes RTF UAV Kid Gift Assembled Flying Model Toy","USD 14.53","USD 8.43","42%","USD","8.0","USD 0.67","63","91.4%","https://s.click.aliexpress.com/e/_DE1F2m7"
